Frame,Angulo Codo,Angulo Rodilla,Angulo Tronco,Manos Sobre Frente
0.0,8.480611337193036,173.59802385549705,145.92210562586462,False
0.0,2.9205304737687037,174.13501343353292,145.5497305065291,False
0.0,11.557716849406155,174.50781722860475,145.62698764561188,False
0.0,38.85172091159914,174.62151832062187,144.81105811008175,False
0.0,107.50624207939818,174.72117999279772,144.51349101836576,False
0.0,143.83421772734346,174.78631632411575,144.16532820477912,False
0.0,156.15459724403854,174.92818340304697,144.73230067848777,False
0.0,162.5181506176098,175.04361891971618,144.9386461965283,False
0.0,164.07057601337073,175.05531835756827,145.22340008844301,False
0.0,164.7668743739138,174.9846417748309,145.28279068794666,False
0.0,165.8168628225994,175.10341542889432,145.25742485530634,False
0.0,166.0508541875701,175.33797553827438,145.4536674319369,False
0.0,165.59319442866243,175.60235358628717,145.7184424436602,False
0.0,166.41074420849552,176.23522638830173,146.0736936100839,False
0.0,167.02885486474366,176.52541088668238,146.42619316699097,False
0.0,167.5573696423414,177.0007593477779,146.83490609838304,False
0.0,167.9000758428598,177.31917115664103,146.87738373805576,False
0.0,168.04944332102633,177.71082812907915,146.8234271538755,False
0.0,168.42473663562993,177.85243055493743,146.7344054788587,False
0.0,168.7996574527645,177.9912714022642,146.722821596702,False
0.0,168.90503499158,178.0621074609656,146.76524778724564,False
0.0,168.94434870529747,178.0557439954655,146.953278617272,False
0.0,168.8528926473658,177.98109539777258,147.07296603777388,False
0.0,168.72617339224036,177.96108130224698,147.14646811273468,False
0.0,168.67189475927304,177.95930761467883,147.16411660719078,False
0.0,168.702230604003,177.96911231879974,147.0785085818268,False
0.0,168.55968914884429,177.98866552648653,147.0074403910369,False
0.0,168.4248154591888,178.0616594473333,146.73514614768956,False
0.0,168.2898203083489,178.16073058731203,146.4832718343494,False
0.0,168.23534250259854,178.2290343087407,146.3797100815143,False
0.0,168.20002245025904,178.26827622784677,146.28357040903072,False
0.0,163.61790192360226,179.2931971145911,147.7398731193068,False
0.0,163.4403970806216,179.48730304618854,146.63584223906082,False
0.0,163.42379523580712,179.42833008346443,146.25408384361947,False
0.0,163.2119947949588,179.47168915569765,144.7032774474396,False
0.0,163.5611844547656,179.61162905520024,145.24430547357738,False
0.0,163.54501662004063,179.72809921264349,145.18673194955136,False
0.0,163.2197344214647,179.73491594723205,144.9821256611901,False
0.0,163.8519105357016,179.32699510893644,144.8536105293476,False
0.0,164.35993577907485,179.31909068505786,144.7155447751879,False
0.0,165.15728213149913,179.37741782832154,144.8541666173218,False
0.0,165.8952897289493,142.39718909921365,166.61409071563247,True
0.0,54.46732370445718,143.34454387439766,166.23598938737084,False
0.0,165.0818625668211,135.62778317980005,175.45761484849115,True
0.0,170.42481094041574,133.0798364496479,177.76083921021936,True
0.0,168.3537195678487,131.90904539917634,172.90097008142814,True
0.0,168.64696046277683,132.233359793661,176.14290980442337,True
0.0,123.85943675990264,71.1180122037188,61.30963324745115,True
0.0,156.90864314176045,167.41055037250638,47.16521154391164,True
0.0,162.40920189150862,72.63910481372622,26.31657880050661,True
0.0,162.94379998621284,149.38696515425292,12.949567539493687,True
0.0,162.87484797749164,176.72107720765078,13.394769697258901,True
0.0,111.16990126755596,168.56895491312582,10.89590030532628,True
0.0,108.39129328296269,63.722515002953465,14.303335782498882,True
0.0,107.18256502827201,168.04063675968183,31.568063740882472,True
0.0,106.7635057523215,159.3988018357485,1.9397113497320284,True
0.0,135.1747127276545,167.85620383720345,15.09631295885983,True
0.0,161.08050318610367,149.71156152790329,29.980130358008378,True
0.0,166.06759873398047,140.56966972077726,57.77755192997835,True
0.0,170.91306267287388,88.96220303490017,42.50022574433939,True
0.0,116.1539684462164,177.46122133020435,158.01977353628124,False
0.0,126.42860058712265,179.3220518144698,151.9132658807957,False
0.0,151.74208923878857,178.94189391214584,143.67317188333703,False
0.0,151.69785309263048,178.8997319716359,145.52053067842292,False
0.0,148.72871055937713,178.71613166805,152.2073380918865,False
0.0,149.87781410045827,179.38294120805276,149.63097138200257,False
0.0,149.92687853403103,177.04136631063878,146.14292191367025,False
0.0,147.02161603554322,177.04925381773168,136.11169112897758,False
0.0,142.39039526782838,179.907469464828,136.75294222996587,False
0.0,138.51652555554173,177.6531955698806,146.9518342700896,False
0.0,136.79878636370148,173.12700451668232,154.42946046669198,False
0.0,128.2017979947873,179.0550086835124,153.42947965849976,False
0.0,103.08354686468267,179.42570256134405,154.8647662741319,False
0.0,44.02342209928621,179.5265424851469,155.2693287635651,False
0.0,52.091049570507636,178.91702296028862,159.01263093628108,False
0.0,77.18667762232378,179.14590934461523,151.55006204467324,False
0.0,106.15051272819677,178.60605275949285,151.071242875389,False
0.0,138.60121265625386,179.49514111159863,148.1400647077186,False
0.0,161.0876322667922,174.6861079867714,145.38886019434113,False
0.0,172.53085453633875,173.89377374437316,144.0569961761823,False
0.0,177.5945868893634,179.63148960937315,128.34557381641454,False
0.0,175.60538550172828,162.2315007491749,141.32127105965577,False
0.0,77.16588549288407,168.91863010885595,170.73398406369165,True
0.0,98.326515825121,177.32957832312337,158.98930309089093,True
0.0,129.96739521122308,171.13185453985398,149.83117619814098,True
0.0,161.0810510183713,178.83834589499915,153.4468575407038,True
0.0,172.10354150413497,176.25395486449582,151.91997912061817,True
0.0,158.80832185289802,86.07233465526296,142.54778767686102,False
0.0,166.9513322038128,41.713218506807436,165.4168543566013,True
0.0,142.15230037259428,161.82200569049698,168.76993691724712,True
0.0,167.84768470991116,163.6494952642877,143.96987475041618,False
0.0,171.6004864504476,161.8181243083922,143.70747984286118,False
0.0,179.05974888504912,177.48145583657652,143.62686749877236,False
0.0,177.18186876072835,179.5219009004415,143.1757929543562,False
0.0,179.58501427004384,179.51088839847262,133.5570993688563,False
0.0,176.95181272789586,178.77188772386344,107.07728579965065,False
0.0,173.70681122947425,178.89954582403536,130.68101041455327,False
0.0,174.3437782990756,178.29387583581757,138.29643174339577,False
0.0,172.54956574029038,179.86300101437976,142.32347043016577,False
0.0,149.8296730491441,176.74994930564253,148.9141281837201,False
0.0,161.85234980300194,179.57081881585853,148.22483324037646,False
0.0,4.72224414746366,177.89295402294255,144.80498954428487,False
0.0,170.63697467052685,179.3490221578079,143.32566594067677,False
0.0,173.88826523063852,178.84292129029652,147.85320047205641,False
0.0,178.36836675316434,177.34891886268912,151.17778473891232,False
0.0,169.2311173144586,177.40861968334775,151.80340371164692,False
0.0,167.86262274129686,174.99096290793233,152.6569023066724,False
0.0,172.60969163815312,178.21317457342468,151.1897224617684,False
0.0,175.78598476891239,177.69115568233585,150.21112998503844,False
0.0,176.6013620084105,177.1656278287833,148.5293705365294,False
0.0,178.25525661145468,176.45262233578347,153.124931205372,False
0.0,174.85072853720814,174.10412742214177,155.06710424727044,False
0.0,171.89353638841575,171.5493300744549,155.99972046961625,False
0.0,177.30168474643108,163.12422048684036,158.3864715383358,False
0.0,121.0584637219735,13.528450828608129,155.57073139984394,False
0.0,28.59961997524281,11.14210646404746,150.69274195671562,False
0.0,156.59072448792335,8.952472327811655,153.9368820248469,False
0.0,170.0784599647738,131.45613169313143,149.59264094983357,False
0.0,179.83558472209077,37.24415623773821,150.62298912235408,False
0.0,163.47933173675082,140.21671040940473,155.55079187996003,False
0.0,163.45030801058488,154.04827033405576,149.64181821234678,False
0.0,36.71062068359981,154.93428313397155,144.71469597443237,False
0.0,20.871358836292043,170.18391037438798,140.585059675592,False
0.0,175.6033955490546,160.89740786734436,145.86584655309306,False
0.0,170.07228703325933,159.93086145435575,150.59112315901663,False
0.0,170.89369050739745,169.33038823998962,146.87854068249266,False
0.0,171.87756395668092,172.4482817069912,143.6149487911957,False
0.0,172.2375312551892,172.89346385718926,138.44710004910613,False
0.0,174.85963857597832,177.14381540408414,133.49843199827984,False
0.0,170.37175660242812,178.43670175857073,136.09117555584965,False
0.0,178.05717638539528,179.1611750666922,138.58521697176533,False
0.0,177.01344763573434,178.55069797924614,140.3944224939507,False
0.0,30.382307886383416,175.72507844660572,138.123630547446,False
0.0,172.67515120603247,179.78447510003852,147.37123479118404,False
0.0,175.8149664490798,179.25181412647675,149.17504180847297,False
0.0,178.86879399308825,178.40026737360506,146.27254924222262,False
0.0,179.15068270061442,4.036324753085318,146.55706151693263,False
0.0,167.27247716314258,13.042169448488167,132.46425623510726,False
0.0,179.8921967963556,2.791412876901197,138.62270973931305,False
0.0,179.2289243396388,6.7550167493732305,137.248982289378,False
0.0,150.42254530408218,17.486989287494264,141.76837201434174,False
0.0,50.069944587365775,61.617836957017225,140.798462427053,False
0.0,102.86782000396931,173.10526388188535,140.28380543819554,False
0.0,73.3082524858728,175.41072231628647,130.40481853976254,False
0.0,149.57955738341516,171.65666952363438,125.00771514748787,False
0.0,163.31033835462443,148.26245237072914,133.7364305732383,False
0.0,172.97023374184644,174.6792095042281,126.28252165450849,False
0.0,171.58294938967046,6.03491683579259,134.00982095355957,False
0.0,154.97433923256222,8.17673385000076,140.50592965909573,False
0.0,161.80854994819,1.9221304970083553,143.1049538393981,False
0.0,172.08275399529796,17.40689408202806,139.7419503284364,False
0.0,171.83590826762367,23.714109084871108,138.39701583919268,False
0.0,168.6709371380753,98.26634051520577,141.40882316101508,False
0.0,172.3942851542281,88.38546588094327,135.64294424637814,False
0.0,169.7324541400481,2.5067617387279166,122.96158271252521,False
0.0,168.13418419236274,174.66665603076237,131.30001309811982,False
0.0,168.2068708333202,175.15454418165868,131.8774882770376,False
0.0,112.01771287377586,176.8272327745624,127.66484153664311,False
0.0,0.7131593808758703,176.94852202196125,131.01608663694276,False
0.0,16.7819460819231,176.68691310645465,109.54106270382722,False
0.0,3.8940207441238535,178.036352140372,120.43666461963521,False
0.0,5.499677475419631,177.74249816668933,124.08430575973154,False
0.0,15.171061833539635,177.04857352299084,122.10861795214952,False
0.0,14.085396631843258,176.23802234663899,123.92772435619376,False
0.0,179.1990648781047,173.82697020489238,124.20794282058094,False
0.0,179.62107016460266,175.51396906080066,125.97654820752182,False
0.0,178.71225184070954,176.55387433813135,126.76100494412924,False
0.0,172.05788520744852,177.0212562478678,123.21853337335847,False
0.0,170.36985258059036,176.49404182136956,125.26762850154516,False
0.0,168.35460810483372,175.99755718186188,128.66416304605184,False
0.0,167.4736768974987,175.14085138957083,135.83923014827792,False
0.0,171.68441503052284,176.2082957302078,134.1902571678989,False
0.0,153.31163286903814,178.76617646363198,138.98606363162884,False
0.0,24.586376675105477,177.59632120375042,147.62641848199488,False
0.0,159.23043258933671,176.03732777115766,145.5768113161832,False
0.0,158.15798794416403,176.63356115667926,145.99343925301827,False
0.0,169.09097221680986,175.61692648651646,147.32369104999918,False
0.0,160.03806955890553,176.5938626363307,147.65164028850327,False
0.0,162.44291648709583,177.15425401436465,148.79762063225533,False
0.0,161.139853711877,176.6636923283039,150.2624104134308,False
0.0,173.82264608101488,175.6081084950083,148.67305053001522,False
0.0,173.93944953008184,175.51877706418736,147.7108513150666,False
0.0,176.3182448932411,175.24186253235996,146.33426024319516,False
0.0,175.5206368672638,175.4634605095455,144.58810449194578,False
0.0,176.32447114543757,175.69537613755156,145.88107070877047,False
0.0,175.88674867148322,176.21800629329246,147.14675531646654,False
0.0,175.87384563916814,175.62828943786323,149.4836345868066,False
0.0,174.35583972560818,176.28302355389422,149.28103697158573,False
0.0,160.80678796072937,178.0151845113444,150.28348986354243,False
0.0,171.86436219754003,176.33200561572343,147.35984871891975,False
0.0,177.46177514432472,176.4322141313499,145.938491581152,False
0.0,177.44120922092253,176.80936174819837,145.88763071273186,False
0.0,176.47007348672798,177.33659273679342,145.6384440567759,False
0.0,174.5255977004485,176.71532449426175,144.85534181273272,False
0.0,173.79599148295762,176.38979439614639,145.1904411058785,False
0.0,179.0841760974856,177.0178011341591,144.57504084509122,False
0.0,179.72189318044713,178.58594856764861,143.78109086423993,False
0.0,174.35732568803604,179.61798801493018,143.1189906695512,False
0.0,172.4764167788523,179.93487180796137,144.81836075764554,False
0.0,171.9639986340498,179.8756594328251,145.9278289062569,False
0.0,172.94254268968385,179.3044377522451,147.36007442738355,False
0.0,172.581586432793,179.18629127537844,148.93552562658115,False
0.0,174.9565621053374,179.07418272031688,150.57287896260223,False
0.0,178.10576685590942,179.1879819048685,150.90560536515625,False
0.0,177.48415774134492,179.04263534910407,150.0454368100857,False
0.0,175.44382509720998,178.88684849530296,150.12467285848894,False
0.0,174.78078046005538,178.97765720348062,149.57018879899402,False
0.0,172.70242173223022,179.11562380152466,150.27048832902625,False
0.0,172.43423682918066,179.13087378051395,150.75203423393825,False
0.0,172.50327914553455,178.94261215593752,151.54196792049743,False
0.0,173.26693496175704,179.16109191326035,151.71735025117476,False
0.0,172.23762870498985,179.14695840769494,152.22570418586156,False
0.0,170.51314113986055,179.4713876889079,152.94224143982404,False
0.0,169.5841940579703,179.5772401250944,153.1483140241354,False
0.0,169.283312406222,179.76325770612527,154.06724851583368,False
0.0,169.9313194774325,179.68836616410596,154.56669572316713,False
0.0,171.0939323349175,179.39546509615425,154.34282931347335,False
0.0,173.37322123474476,179.4544029239786,154.72191244234972,False
0.0,172.98073860645576,179.36581584808548,155.35413453543254,False
0.0,172.21270267716162,179.48658427091024,156.23943182027745,False
0.0,172.77129691732796,179.6668466752089,156.2251243199402,False
0.0,174.28277677958417,179.8619046021816,156.48800479787934,False
0.0,175.63750507446508,179.9391541144851,157.0683926916898,False
0.0,177.29849844031773,179.83576463592203,157.07843584211028,False
0.0,176.98442351925166,179.7943689455775,157.38242352424538,False
0.0,176.57614015097707,179.46891089210845,156.87976742939912,False
0.0,177.10812682059174,178.64487228228214,157.48391070683599,False
0.0,176.59389509465427,178.9945411471136,157.5730006329618,False
0.0,176.61542830484785,178.83336795727598,157.99068880056402,False
0.0,176.0023860785912,178.62134369308782,157.60498029511513,False
0.0,175.98367576247037,179.46808564779235,156.6857527081473,False
0.0,175.3215056113614,179.47532932967837,155.9945960052609,False
0.0,173.59250281892864,179.84522177030104,155.15440260068772,False
0.0,172.9575642136676,179.90927870074214,154.76604352638202,False
0.0,171.5037522907494,179.78788070817694,154.3777890209759,False
0.0,170.85641157019455,179.52855161359844,155.44540002259495,False
0.0,172.64330418084734,178.7110451484349,155.83179032151486,False
0.0,175.29564550894924,177.3246582908086,156.08754328828616,False
0.0,176.60907635079698,177.56926811875994,155.89455017796087,False
0.0,176.91074334009235,178.3769791743061,155.6935222526078,False
0.0,177.4326937434244,178.75842136493142,156.14783238402526,False
0.0,178.78383035646917,179.27390890538956,155.47952113427414,False
0.0,179.38683627083068,179.27597951349236,154.60846458939474,False
0.0,178.75391098918377,179.6273163804349,153.31138757804302,False
0.0,175.50562884537842,178.76617699152695,153.72621277838124,False
0.0,171.6961610548157,178.1107052368537,153.63540823118254,False
0.0,161.95511199540218,178.51757500269804,153.9831625714185,False
0.0,161.95254565369495,178.7170108646781,153.48511059922356,False
0.0,167.56912614781078,179.00754402382887,153.7819795723469,False
0.0,172.9723640580214,179.31231933554315,154.12155861940832,False
0.0,174.1177186482935,178.89755901356168,154.71267688969382,False
0.0,172.87283618584584,178.9608266310381,154.5037010647356,False
0.0,173.25502291587145,179.491951396786,154.49072152714103,False
0.0,173.41342317090593,179.46713038182145,154.77991921376355,False
0.0,174.52157818099423,178.72121315390189,155.56245706617582,False
0.0,173.21934411316272,177.9816268363927,155.84666836445635,False
0.0,170.8186203966825,177.96043570271684,156.3452201974128,False
0.0,169.62396924854954,178.7719209333903,155.85332633418525,False
0.0,171.02572067394362,179.68210375669943,155.64022997396208,False
0.0,171.72303346679,179.96941223218045,155.9823781885729,False
0.0,169.21940890733788,179.7732981408919,155.88285078770758,False
0.0,169.23659162713238,179.8712206119677,154.67486757833765,False
0.0,167.84812174264945,179.9999766652557,154.81939549100514,False
0.0,168.8801588380554,179.61522720228655,154.79260127404615,False
0.0,169.9312025566164,179.2574598754688,154.74332976157734,False
0.0,172.09693840931521,179.19671331521636,153.11032864454558,False
0.0,175.4217953793592,179.88792473516025,150.64787054255817,False
0.0,176.3367684115934,179.97232318289753,148.08323221179373,False
0.0,162.99580390163064,179.29349884115277,147.10648606101006,False
0.0,80.44341521874823,179.11051890434808,144.71579164513287,False
0.0,122.0748113048637,179.2879052998336,143.35768820249734,False
0.0,174.31720885493493,178.88732793497343,142.74700182987635,False
0.0,175.5433919211527,179.09750535857603,143.25131918549906,False
0.0,175.3816267699337,179.6600683236001,145.49660662422076,False
0.0,177.0513726350654,179.8509387897356,145.81490472111128,False
0.0,174.66584730433922,176.0563274222666,177.59861876603665,True
0.0,176.11642074597023,177.3828028584345,163.54800943426784,True
0.0,176.24330229670986,178.85753185825578,171.4711129634463,True
0.0,177.75085563571494,177.79542907041164,165.75026102878493,True
0.0,173.6336906369025,177.37365769037694,159.11271189512053,True
0.0,177.2894436596683,176.32720384415637,163.35182731134591,True
0.0,177.89527006738425,173.8101751920616,162.87985703908524,True
0.0,175.7843346025518,174.6982722571382,169.1049916645024,True
0.0,178.74373703434583,173.64245861041746,165.35975818031073,True
0.0,174.6474515806209,174.20636715760583,172.69017200539972,True
0.0,118.08563047380927,179.97834443096025,150.27810310337637,False
0.0,121.86615297448071,179.8956346410052,150.5257657866422,False
0.0,126.24946815867627,179.83971260701165,150.60439230516639,False
0.0,129.4867620699191,179.8011047110297,150.61880392802098,False
0.0,131.3838727021202,179.76747472545117,150.6315236180933,False
0.0,131.53353108681296,179.74673008046628,150.70491304284695,False
0.0,131.4226456802377,179.7258374863391,150.7388404289073,False
0.0,132.45730788378634,179.71479748948204,150.7544012569094,False
0.0,158.8536307249411,179.71167393131202,151.06540772988902,False
0.0,167.61289320626486,179.70697016083327,151.13317479201032,False
0.0,170.8240621510097,179.70315472295502,151.13387629413054,False
0.0,170.08226970343998,179.6995500216235,151.089095803608,False
0.0,168.04959314600194,179.7000157208549,151.13265448840576,False
0.0,167.6741629736929,179.70164920899418,151.22135055858178,False
0.0,166.83550062334587,179.70398754910812,151.32714438354674,False
0.0,169.72529797153132,179.68554107115546,151.36763825990963,False
0.0,172.2806763772074,179.68527458624663,151.37196285065042,False
0.0,173.5506740159553,179.67248742365007,151.4150562547912,False
0.0,173.83512287266427,179.67976693826475,151.35506731084723,False
0.0,173.82240593041067,179.67290127680783,151.39740440465073,False
0.0,173.64470939213706,179.69974339354803,151.72395007441486,False
0.0,170.097687522631,179.71330473878714,152.0552929921524,False
0.0,166.2655376022479,179.7823089279,152.4821032901481,False
0.0,165.3875934053474,179.79542996108265,153.1247103452971,False
0.0,163.93861253500106,179.78981603866828,153.57657100066044,False
0.0,162.66230994653114,179.76831052957297,154.05410859153787,False
0.0,160.54027525400846,179.76568813471155,154.8760281932839,False
0.0,158.56964783674948,179.77495686659248,155.7370835437468,False
0.0,156.2163958933368,179.80795764809957,156.22475153793766,False
0.0,154.59278435686045,179.88276893492028,157.63345513938796,False
0.0,149.84296725310125,179.8764518669922,158.24278374001918,False
0.0,144.6913851699555,179.7307672641306,159.30470984377698,False
0.0,139.2830855170972,179.5885014757159,160.6843025471784,False
0.0,133.45057926801584,179.45167604815705,162.9561418912086,False
0.0,133.5726543983978,179.45716300126426,164.17176014028627,False
0.0,130.55096406797492,179.33109807320199,163.0720936274117,False
0.0,128.05083247297995,179.43011284770697,163.9769055707724,False
0.0,126.10204519033881,179.6366636249785,163.26035747534468,False
0.0,127.89833404443134,179.8503121729656,164.85182990027005,False
0.0,127.70781060053793,179.9371968992996,166.6319894483246,False
0.0,124.96228800372297,179.63418645222887,167.370970011923,False
0.0,121.26886855085506,179.44151260842557,167.58676137291963,False
0.0,119.0527880608877,179.34696219568474,168.5628364704636,False
0.0,115.23005545943619,179.30599383377185,169.16335019784844,False
0.0,115.9895842180362,179.18993900885644,170.3685352958657,False
0.0,112.58515983756966,178.95438538076445,171.37584420258835,False
0.0,113.58708285346833,178.80993187845075,171.16297916286206,False
0.0,114.91964359522284,178.64307495612465,169.3092271765541,False
0.0,116.34492042771454,178.56523420581985,168.85779689696034,False
0.0,115.44627618850423,178.50154964206305,170.51745787578707,False
0.0,112.4851408270672,178.49705541239618,170.51182105234366,False
0.0,112.78750187901107,178.5189815648768,172.25561090861035,False
0.0,113.23572050297186,178.55703900409378,169.20198652663677,False
0.0,114.15817038580026,178.6142091852542,168.95190093383576,False
0.0,115.59965484370201,178.57129903028567,168.74672438937526,False
0.0,117.56158835768811,178.5688773246402,168.64982525132723,False
0.0,118.78753062007452,178.7484227552722,166.4723167148227,False
0.0,123.6193961630063,179.06046371145842,164.12477683219382,False
0.0,125.90831756149262,179.30205306932785,161.85772055601313,False
0.0,127.94993549191797,179.3715960126225,159.72574684642697,False
0.0,133.95074210266412,179.30630717852551,157.97956592767292,False
0.0,135.91634024444457,179.46075740383384,157.62181059208865,False
0.0,137.15432207007166,179.65985113155784,157.48648379621022,False
0.0,140.71945101722963,179.79366829106155,157.52649687183126,False
0.0,143.56152464809156,179.9907337467305,157.65860043366285,False
0.0,144.08506165218625,179.82967011474142,157.31022693754795,False
0.0,146.28250943613182,179.78715931178394,156.4001154090563,False
0.0,148.66927120977564,179.72597852564195,156.21410431703188,False
0.0,149.9042884520837,179.61549755713503,156.18918708380284,False
0.0,150.4960987593387,179.5243367297646,156.1520137398517,False
0.0,150.88440218224483,179.4391714126977,155.9487059627505,False
0.0,151.9172264025632,179.3887342479541,155.66635075608056,False
0.0,153.0035016695336,179.3840282418565,155.46890890559234,False
0.0,153.6115093004254,179.3825626578932,155.34591736825425,False
0.0,154.39222786410622,179.371074934797,155.2234926767678,False
0.0,155.13482894798778,179.33422870596618,155.1736939807844,False
0.0,155.39854642534272,179.29702733521262,155.12915020155577,False
0.0,155.49124172694204,179.2828818003404,155.1652620092489,False
0.0,155.39326397549843,179.31924225298985,155.1105921240876,False
0.0,155.50573162077265,179.39775366410484,155.06634819008212,False
0.0,155.40338233029019,179.46735520398485,155.00479125674613,False
0.0,155.11804232739075,179.51932726247293,154.94179099445353,False
0.0,154.6865770829467,179.552950544432,154.91884265124867,False
0.0,154.4179507880635,179.5700506081939,154.9255007628102,False
0.0,154.28746100399792,179.5991111204229,154.9362545513764,False
0.0,154.19983672649485,179.60628824999802,154.9670358693158,False
0.0,154.0129495999287,179.60575553536714,154.96710559354415,False
0.0,154.05092546426175,179.61182350360554,154.98771959873724,False
0.0,154.01291995516576,179.63329412539457,155.0049458796914,False
0.0,154.07480914849427,179.66118297322308,155.07005607366298,False
0.0,154.12394772171345,179.6740293418231,155.18232000901077,False
0.0,154.10788898351288,179.69235386814876,155.26875386728275,False
0.0,153.9027567339981,179.72462485430512,155.35014984623703,False
0.0,153.76241985989427,179.74751996504105,155.4398551448308,False
0.0,153.70091903985562,179.7468289348186,155.55138373359335,False
0.0,153.75828898633102,179.7203531386165,155.55754309609688,False
0.0,154.48139034208108,179.70380124181142,155.59827365086687,False
0.0,154.6786241906777,179.7310823829692,155.60603503555885,False
0.0,154.82475617815246,179.77570892678767,155.581918101696,False
0.0,154.35692277517697,179.8245654270362,155.62130099538734,False
0.0,154.76009248305303,179.83351537969003,155.5907134003748,False
0.0,153.80948291412903,179.91795215909187,155.51925019204847,False
0.0,153.05207616620507,179.9971250292148,155.60677091910756,False
0.0,152.72448688629754,179.99342268425295,155.7225861441822,False
0.0,146.68420710854446,179.9967721759692,155.95320058889803,False
0.0,142.43834168151787,179.99425305685145,155.86666818840615,False
0.0,133.60731012140297,179.98956906327356,155.77354685152383,False
0.0,130.67930433507485,179.9542239261697,154.70951772783317,False
0.0,104.31673801457977,179.95442347828464,153.97372701031176,False
0.0,80.24479303800699,179.9486639182778,153.861040419054,False
0.0,80.87339404297511,179.9794886066356,153.8418517857263,False
0.0,74.33046680976679,179.99055973849462,153.87371754580204,False
0.0,69.15364315131995,179.94445260768742,154.0156688832866,False
0.0,73.22759469010019,179.94455425717175,154.5433855029993,False
0.0,75.28066912663557,179.9295190238958,155.0073825771709,False
